case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
377,native_in_random,enum,1,I need a building permit for a deck addition,building_permit,license_renewal|tax_filing|court_filing|building_permit,building_permit,"Candidate intents:
license_renewal: the user wants to renew license
tax_filing: the user asks about filing taxes
court_filing: the user needs to file court documents
building_permit: the user wants construction permit
User message: I need a building permit for a deck addition

Answer with exactly one intent name from the list above.",building_permit,building_permit,True,True,True,2354.9,6
377,native_in_nearsyn,free,0,I need a building permit for a deck addition,building_permit,benefit_claim|building_permit|passport_renewal|permit_application,building_permit,"Candidate intents:
benefit_claim: the user wants government benefits
building_permit: the user wants construction permit
passport_renewal: the user wants to renew passport
permit_application: the user wants to apply for permit
User message: I need a building permit for a deck addition

Answer with exactly one intent name from the list above.",building_permit,building_permit,True,True,True,2312.3,4
377,native_in_nearsyn,enum,0,I need a building permit for a deck addition,building_permit,benefit_claim|building_permit|passport_renewal|permit_application,building_permit,"Candidate intents:
benefit_claim: the user wants government benefits
building_permit: the user wants construction permit
passport_renewal: the user wants to renew passport
permit_application: the user wants to apply for permit
User message: I need a building permit for a deck addition

Answer with exactly one intent name from the list above.",building_permit,building_permit,True,True,True,2355.3,6
377,native_out,free,0,I need a building permit for a deck addition,building_permit,public_records|voter_registration|court_filing|agency_complaint,,"Candidate intents:
public_records: the user requests public records
voter_registration: the user wants to register to vote
court_filing: the user needs to file court documents
agency_complaint: the user files agency complaint
User message: I need a building permit for a deck addition

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2332.7,5
377,custom_in,free,0,I need a building permit for a deck addition,building_permit,travel_doc_renew|govt_gripe|license_request|construction_ok,construction_ok,"Candidate intents:
travel_doc_renew: the user wants to renew passport
govt_gripe: the user files agency complaint
license_request: the user wants to apply for permit
construction_ok: the user wants construction permit
User message: I need a building permit for a deck addition

Answer with exactly one intent name from the list above.",construction_ok,construction_ok,True,True,True,2311.2,3
377,custom_in,enum,0,I need a building permit for a deck addition,building_permit,travel_doc_renew|govt_gripe|license_request|construction_ok,construction_ok,"Candidate intents:
travel_doc_renew: the user wants to renew passport
govt_gripe: the user files agency complaint
license_request: the user wants to apply for permit
construction_ok: the user wants construction permit
User message: I need a building permit for a deck addition

Answer with exactly one intent name from the list above.",construction_ok,construction_ok,True,True,True,2342.3,5
378,native_in_random,free,0,how do I get approval for a fence installation?,building_permit,tax_filing|benefit_claim|building_permit|license_renewal,building_permit,"Candidate intents:
tax_filing: the user asks about filing taxes
benefit_claim: the user wants government benefits
building_permit: the user wants construction permit
license_renewal: the user wants to renew license
User message: how do I get approval for a fence installation?

Answer with exactly one intent name from the list above.",building_permit,building_permit,True,True,True,2320.1,4
378,native_in_random,enum,0,how do I get approval for a fence installation?,building_permit,tax_filing|benefit_claim|building_permit|license_renewal,building_permit,"Candidate intents:
tax_filing: the user asks about filing taxes
benefit_claim: the user wants government benefits
building_permit: the user wants construction permit
license_renewal: the user wants to renew license
User message: how do I get approval for a fence installation?

Answer with exactly one intent name from the list above.",building_permit,building_permit,True,True,True,2378.9,6
378,native_in_random,free,1,how do I get approval for a fence installation?,building_permit,license_renewal|court_filing|building_permit|public_records,building_permit,"Candidate intents:
license_renewal: the user wants to renew license
court_filing: the user needs to file court documents
building_permit: the user wants construction permit
public_records: the user requests public records
User message: how do I get approval for a fence installation?

Answer with exactly one intent name from the list above.",building_permit,building_permit,True,True,True,2320.1,4
378,native_in_random,enum,1,how do I get approval for a fence installation?,building_permit,license_renewal|court_filing|building_permit|public_records,building_permit,"Candidate intents:
license_renewal: the user wants to renew license
court_filing: the user needs to file court documents
building_permit: the user wants construction permit
public_records: the user requests public records
User message: how do I get approval for a fence installation?

Answer with exactly one intent name from the list above.",building_permit,building_permit,True,True,True,2368.7,6
378,native_in_nearsyn,free,0,how do I get approval for a fence installation?,building_permit,permit_application|court_filing|building_permit|agency_complaint,building_permit,"Candidate intents:
permit_application: the user wants to apply for permit
court_filing: the user needs to file court documents
building_permit: the user wants construction permit
agency_complaint: the user files agency complaint
User message: how do I get approval for a fence installation?

Answer with exactly one intent name from the list above.",permit_application,permit_application,True,True,False,2288.2,3
